workerid,proliferate.condition,first_response_value,item,item_number,item_type,response,sentence,sentence_id,trial_sequence_total,wrong_attempts,error
5364,Experiment Group,,13,,,0.73,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,20,,
5364,Experiment Group,,9005,,,0.02,Who was that the principal would fire expected by the reporters?,9005,21,,
5364,Experiment Group,,9008,,,0.03,"Want to eat, James did the pie.",9008,22,,
5364,Experiment Group,,12,,,0.57,Derek supports the directors who you supposed that approved the proposal that evening.,1121,23,,
5364,Experiment Group,,9007,,,0.02,"Promise to wash, Neal did the car.",9007,24,,
5364,Experiment Group,,8007,,,0.95,It seems to Carla that Robert studied for the test effectively.,8007,25,,
5364,Experiment Group,,9,,,0.7,Ben respects the professors who we assume that established the system long ago.,1091,26,,
5364,Experiment Group,,9001,,,0.06,John was kissed John.,9001,27,,
5364,Experiment Group,,7,,,0.49,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,28,,
5364,Experiment Group,,6,,,0.64,Emily approved the plan which you suppose that the colleagues finalized right away.,1063,29,,
5364,Experiment Group,,1,,,0.73,Julia knows the students who you believe that submitted the assignment on time.,1011,30,,
5364,Experiment Group,,15,,,0.73,Natalie invites the guests who we suppose delivered the packages this afternoon.,1152,31,,
5364,Experiment Group,,4,,,0.74,Kate documented the complaint which you said the workers filed this week.,1044,32,,
5361,Experiment Group,,,practice_good,practice_good,0.97,,,0,0,
5361,Experiment Group,,,practice_bad,practice_bad,0.02,,,0,0,
5361,Experiment Group,,13,,,0.99,Laura attended the festival which we believe the neighbors organized last weekend.,1134,1,,
5361,Experiment Group,,3,,,0.58,Sophia downloaded the article which we assume that the researchers published last year.,1033,2,,
5361,Experiment Group,,8,,,0.01,Charles notices the experts who you think that updated the software last month.,1081,3,,
5361,Experiment Group,,11,,,0.61,Paul visits the technicians who we claim processed the application earlier today.,1112,4,,
5361,Experiment Group,,6,,,0.02,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,5,,
5361,Experiment Group,,9002,,,0,The money was stolen the money.,9002,6,,
5361,Experiment Group,,14,,,0.02,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,7,,
5361,Experiment Group,,9006,,,0.01,What was that the movers would break feared by the family?,9006,8,,
5361,Experiment Group,,9008,,,0.01,"Want to eat, James did the pie.",9008,9,,
5361,Experiment Group,,4,,,0.45,Kate called the workers who you said that filed the complaint this week.,1041,10,,
5361,Experiment Group,,9003,,,0.02,Matthew the problem solved after thinking about it careful.,9003,11,,
5361,Experiment Group,,9,,,0.34,Ben respects the professors who we assume that established the system long ago.,1091,12,,
5361,Experiment Group,,8005,,,0.99,Vivian attempted to write short stories.,8005,13,,
5361,Experiment Group,,8007,,,0.85,It seems to Carla that Robert studied for the test effectively.,8007,14,,
5361,Experiment Group,,8001,,,0.98,Joshua hates eating sushi. ,8001,15,,
5361,Experiment Group,,15,,,0.02,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,16,,
5361,Experiment Group,,9004,,,0.01,The visitors the paintings admires  in the museum yesterday.,9004,17,,
5361,Experiment Group,,10,,,0.02,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,18,,
5361,Experiment Group,,9001,,,0,John was kissed John.,9001,19,,
5361,Experiment Group,,8006,,,0.98,Tommy attempted to take a picture.,8006,20,,
5361,Experiment Group,,16,,,0.36,Oliver interviewed the candidates who you assume that designed the prototype last spring.,1161,21,,
5361,Experiment Group,,9007,,,0.01,"Promise to wash, Neal did the car.",9007,22,,
5361,Experiment Group,,7,,,0.6,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,23,,
5361,Experiment Group,,8008,,,0.89,It seems to Dave that Gregory left deliberately. ,8008,24,,
5361,Experiment Group,,8003,,,0.98,The manager reviewed the report before the meeting started.,8003,25,,
5361,Experiment Group,,8002,,,0.98,Barry likes drinking milkshakes. ,8002,26,,
5361,Experiment Group,,8004,,,0.99,Anna borrowed a book from the library yesterday afternoon.,8004,27,,
5361,Experiment Group,,9005,,,0.02,Who was that the principal would fire expected by the reporters?,9005,28,,
5361,Experiment Group,,2,,,0.01,Mary read the report which we think that the employees completed very early.,1023,29,,
5361,Experiment Group,,12,,,0.02,Derek supports the directors who you supposed approved the proposal that evening.,1122,30,,
5361,Experiment Group,,1,,,0.99,Julia graded the assignment which you believe the students submitted on time.,1014,31,,
5361,Experiment Group,,5,,,0.49,Janice likes the teachers who we claim that reviewed the manuscript quite early.,1051,32,,
5366,Experiment Group,,,practice_good,practice_good,0.77,,,0,0,
5366,Experiment Group,0.66,,practice_bad,practice_bad,0.47,,,0,4,
5366,Experiment Group,,16,,,0.25,Oliver examined the prototype which you assume the candidates designed last spring.,1164,1,,
5366,Experiment Group,,2,,,0.76,Mary recognizes the employees who we think completed the report very early.,1022,2,,
5366,Experiment Group,,9,,,0.48,Ben respects the professors who we assume that established the system long ago.,1091,3,,
5366,Experiment Group,,6,,,0.76,Emily approved the plan which you suppose that the colleagues finalized right away.,1063,4,,
5366,Experiment Group,,9002,,,0,The money was stolen the money.,9002,5,,
5366,Experiment Group,,4,,,0.09,Kate called the workers who you said that filed the complaint this week.,1041,6,,
5366,Experiment Group,,9007,,,0.45,"Promise to wash, Neal did the car.",9007,7,,
5366,Experiment Group,,15,,,0.69,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,8,,
5366,Experiment Group,,9003,,,0.96,Matthew the problem solved after thinking about it careful.,9003,9,,
5366,Experiment Group,,9006,,,0.13,What was that the movers would break feared by the family?,9006,10,,
5366,Experiment Group,,9004,,,0.05,The visitors the paintings admires  in the museum yesterday.,9004,11,,
5366,Experiment Group,,3,,,0.83,Sophia identifies the researchers who we assume that published the article last year.,1031,12,,
5366,Experiment Group,,8003,,,0.76,The manager reviewed the report before the meeting started.,8003,13,,
5366,Experiment Group,,8,,,0.79,Charles notices the experts who you think that updated the software last month.,1081,14,,
5366,Experiment Group,,8008,,,1,It seems to Dave that Gregory left deliberately. ,8008,15,,
5366,Experiment Group,,12,,,0.81,Derek supports the directors who you supposed that approved the proposal that evening.,1121,16,,
5366,Experiment Group,,8004,,,0.95,Anna borrowed a book from the library yesterday afternoon.,8004,17,,
5366,Experiment Group,,8002,,,0.96,Barry likes drinking milkshakes. ,8002,18,,
5366,Experiment Group,,5,,,0.78,Janice likes the teachers who we claim that reviewed the manuscript quite early.,1051,19,,
5366,Experiment Group,,9005,,,0.12,Who was that the principal would fire expected by the reporters?,9005,20,,
5366,Experiment Group,,10,,,0.5,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,21,,
5366,Experiment Group,,8007,,,0.69,It seems to Carla that Robert studied for the test effectively.,8007,22,,
5366,Experiment Group,,8006,,,0.84,Tommy attempted to take a picture.,8006,23,,
5366,Experiment Group,,8005,,,0.88,Vivian attempted to write short stories.,8005,24,,
5366,Experiment Group,,9008,,,0.58,"Want to eat, James did the pie.",9008,25,,
5366,Experiment Group,,9001,,,0.02,John was kissed John.,9001,26,,
5366,Experiment Group,,1,,,0.74,Julia knows the students who you believe that submitted the assignment on time.,1011,27,,
5366,Experiment Group,,8001,,,0.85,Joshua hates eating sushi. ,8001,28,,
5366,Experiment Group,,7,,,0.84,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,29,,
5366,Experiment Group,,11,,,0.82,Paul filed the application which we claim the technicians processed earlier today.,1114,30,,
5366,Experiment Group,,14,,,0.76,Kevin reviewed the presentation which you think that the assistants prepared yesterday.,1143,31,,
5366,Experiment Group,,13,,,0.7,Laura greets the neighbors who we believe organized the festival last weekend.,1132,32,,
5360,Experiment Group,,,practice_good,practice_good,1,,,0,0,
5360,Experiment Group,,,practice_bad,practice_bad,0,,,0,0,
5360,Experiment Group,,6,,,0.38,Emily approved the plan which you suppose that the colleagues finalized right away.,1063,1,,
5360,Experiment Group,,4,,,0.56,Kate called the workers who you said filed the complaint this week.,1042,2,,
5360,Experiment Group,,5,,,0.6,Janice edited the manuscript which we claim the teachers reviewed quite early.,1054,3,,
5360,Experiment Group,,1,,,0.55,Julia knows the students who you believe that submitted the assignment on time.,1011,4,,
5360,Experiment Group,,9004,,,0,The visitors the paintings admires  in the museum yesterday.,9004,5,,
5360,Experiment Group,,16,,,0.54,Oliver interviewed the candidates who you assume that designed the prototype last spring.,1161,6,,
5360,Experiment Group,,8002,,,1,Barry likes drinking milkshakes. ,8002,7,,
5360,Experiment Group,,13,,,0.34,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,8,,
5360,Experiment Group,,9003,,,0,Matthew the problem solved after thinking about it careful.,9003,9,,
5360,Experiment Group,,12,,,0.25,Derek supports the directors who you supposed that approved the proposal that evening.,1121,10,,
5360,Experiment Group,,9002,,,0,The money was stolen the money.,9002,11,,
5360,Experiment Group,,9001,,,0,John was kissed John.,9001,12,,
5360,Experiment Group,,9007,,,0,"Promise to wash, Neal did the car.",9007,13,,
5360,Experiment Group,,9008,,,0.01,"Want to eat, James did the pie.",9008,14,,
5360,Experiment Group,,8008,,,0.88,It seems to Dave that Gregory left deliberately. ,8008,15,,
5360,Experiment Group,,14,,,0.12,Kevin thanked the assistants who you think that prepared the presentation yesterday.,1141,16,,
5360,Experiment Group,,9006,,,0.13,What was that the movers would break feared by the family?,9006,17,,
5360,Experiment Group,,8,,,0.1,Charles notices the experts who you think that updated the software last month.,1081,18,,
5360,Experiment Group,,8005,,,1,Vivian attempted to write short stories.,8005,19,,
5360,Experiment Group,,8004,,,1,Anna borrowed a book from the library yesterday afternoon.,8004,20,,
5360,Experiment Group,,7,,,0.27,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,21,,
5360,Experiment Group,,8006,,,1,Tommy attempted to take a picture.,8006,22,,
5360,Experiment Group,,15,,,0.2,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,23,,
5360,Experiment Group,,8003,,,1,The manager reviewed the report before the meeting started.,8003,24,,
5360,Experiment Group,,9005,,,0,Who was that the principal would fire expected by the reporters?,9005,25,,
5360,Experiment Group,,10,,,0.23,Daniel remembers the agents who you said that archived the document pretty efficiently.,1101,26,,
5360,Experiment Group,,8007,,,1,It seems to Carla that Robert studied for the test effectively.,8007,27,,
5360,Experiment Group,,8001,,,1,Joshua hates eating sushi. ,8001,28,,
5360,Experiment Group,,2,,,0.19,Mary recognizes the employees who we think completed the report very early.,1022,29,,
5360,Experiment Group,,11,,,0.16,Paul filed the application which we claim that the technicians processed earlier today.,1113,30,,
5360,Experiment Group,,9,,,0,Ben respects the professors who we assume that established the system long ago.,1091,31,,
5360,Experiment Group,,3,,,0.74,Sophia downloaded the article which we assume the researchers published last year.,1034,32,,
5365,Experiment Group,,,practice_good,practice_good,0.98,,,0,0,
5365,Experiment Group,,,practice_bad,practice_bad,0.02,,,0,0,
5365,Experiment Group,,16,,,0.97,Oliver interviewed the candidates who you assume designed the prototype last spring.,1162,1,,
5365,Experiment Group,,15,,,0.01,Natalie invites the guests who we suppose that delivered the packages this afternoon.,1151,2,,
5365,Experiment Group,,11,,,0.77,Paul filed the application which we claim the technicians processed earlier today.,1114,3,,
5365,Experiment Group,,14,,,0.78,Kevin reviewed the presentation which you think that the assistants prepared yesterday.,1143,4,,
5365,Experiment Group,,6,,,0.14,Emily meets the colleagues who you suppose that finalized the plan right away.,1061,5,,
5365,Experiment Group,,8008,,,0.59,It seems to Dave that Gregory left deliberately. ,8008,6,,
5365,Experiment Group,,13,,,0.22,Laura greets the neighbors who we believe that organized the festival last weekend.,1131,7,,
5365,Experiment Group,,9008,,,0.02,"Want to eat, James did the pie.",9008,8,,
5365,Experiment Group,,7,,,0.16,Jake encounters the secretaries who we believe that scheduled the meeting this morning.,1071,9,,
